CountryID,TimeID,lnGDP,D
25,1980,705.09,1
25,1981,710.15,1
25,1982,718.13,1
25,1983,727.07,1
25,1984,731.93,1
25,1985,735.52,1
25,1986,740.13,1
25,1987,748.18,1
25,1988,762.84,1
25,1989,772.05,1
25,1990,775.61,1
25,1991,779.87,1
25,1992,779.88,1
25,1993,779.01,1
25,1994,779.93,1
25,1995,781.73,1
25,1996,784.76,1
25,1997,792.2,1
25,1998,800.17,1
25,1999,803.2,1
25,2000,807.22,1
25,2001,809.15,1
25,2002,816.43,1
25,2003,821.3,1
25,2004,825.99,1
25,2005,826.36,1
25,2006,830.03,1
25,2007,833.33,1
25,2008,834.75,1
25,2009,828.33,1
25,2010,834.03,1
26,1960,587.44,0
26,1961,590.58,0
26,1962,585.02,0
26,1963,582.46,0
26,1964,582.59,0
26,1965,581.56,0
26,1966,580.16,0
26,1967,582.63,0
26,1968,581.91,0
26,1969,586.68,0
26,1970,586.97,0
26,1971,586.14,0
26,1972,584.23,0
26,1973,584.19,0
26,1974,588.36,0
26,1975,586.7,0
26,1976,589.82,0
26,1977,591.32,0
26,1978,590.16,0
26,1979,585.15,0
26,1980,577.89,0
26,1981,573.46,0
26,1982,577.89,0
26,1983,566.39,0
26,1984,572.57,0
26,1985,573.77,0
26,1986,574.89,0
26,1987,567.64,0
26,1988,567.24,0
26,1989,567.06,0
26,1990,562.61,0
26,1991,559.61,0
26,1992,550.42,0
26,1993,548.17,1
26,1994,550.41,1
26,1995,554.92,1
26,1996,548.5,1
26,1997,551.41,1
26,1998,553.86,1
26,1999,555.37,1
26,2000,555.76,1
26,2001,554.26,1
26,2002,552.04,1
26,2003,542.56,0
26,2004,541.97,0
26,2005,542.7,0
26,2006,544.71,0
26,2007,546.56,0
26,2008,546.71,0
26,2009,546.52,0
26,2010,547.86,0
27,1960,914.58,1
27,1961,915.69,1
27,1962,920.71,1
27,1963,923.9,1
27,1964,928.5,1
27,1965,933.11,1
27,1966,937.62,1
27,1967,938.7,1
27,1968,942.25,1
27,1969,946.01,1
27,1970,947.17,1
27,1971,949.7,1
27,1972,953.41,1
27,1973,958.45,1
27,1974,960.28,1
27,1975,960.2,1
27,1976,963.94,1
27,1977,966.17,1
27,1978,969.04,1
27,1979,971.78,1
27,1980,972.62,1
27,1981,974.83,1
27,1982,970.72,1
27,1983,972.4,1
27,1984,977.09,1
27,1985,980.83,1
27,1986,982.22,1
27,1987,985.07,1
27,1988,988.63,1
27,1989,989.43,1
27,1990,988.13,1
27,1991,984.66,1
27,1992,984.3,1
27,1993,985.52,1
27,1994,989.25,1
27,1995,991.19,1
27,1996,991.72,1
27,1997,994.8,1
27,1998,997.95,1
27,1999,1002.5,1
27,2000,1006.7,1
27,2001,1007.5,1
27,2002,1009.5,1
27,2003,1010.3,1
27,2004,1012.4,1
27,2005,1014.4,1
27,2006,1016.4,1
27,2007,1017.5,1
27,2008,1017,1
27,2009,1012.9,1
27,2010,1014.9,1
28,1960,NaN,1
28,1961,NaN,1
28,1962,NaN,1
28,1963,NaN,1
28,1964,NaN,1
28,1965,NaN,1
28,1966,NaN,1
28,1967,NaN,1
28,1968,NaN,1
28,1969,NaN,1
28,1970,NaN,1
28,1971,NaN,1
28,1972,NaN,1
28,1973,NaN,1
28,1974,NaN,1
28,1975,NaN,1
28,1976,NaN,1
28,1977,NaN,1
28,1978,NaN,1
28,1979,NaN,1
28,1980,1026,1
28,1981,1027,1
28,1982,1025.1,1
28,1983,1025.3,1
28,1984,1027.9,1
28,1985,1031.1,1
28,1986,1032.4,1
28,1987,1033.3,1
28,1988,1035.8,1
28,1989,1039.3,1
28,1990,1041.8,1
28,1991,1039.6,1
28,1992,1038.6,1
28,1993,1037.5,1
28,1994,1037.9,1
28,1995,1037.6,1
28,1996,1037.8,1
28,1997,1039.6,1
28,1998,1041.9,1
28,1999,1042.7,1
28,2000,1045.7,1
28,2001,1046.2,1
28,2002,1045.9,1
28,2003,1045,1
28,2004,1046.8,1
28,2005,1048.7,1
28,2006,1051.7,1
28,2007,1054.4,1
28,2008,1055.2,1
28,2009,1052,1
28,2010,1053.6,1
29,1960,751.81,1
29,1961,753.24,1
29,1962,755.76,1
29,1963,759.2,1
29,1964,759.4,1
29,1965,757.5,1
29,1966,764.82,1
29,1967,766.3,1
29,1968,767.97,1
29,1969,769.45,1
29,1970,769.68,1
29,1971,776.5,1
29,1972,773.92,1
29,1973,767.16,0
29,1974,768.01,0
29,1975,754.41,0
29,1976,756.3,0
29,1977,763.25,0
29,1978,769.08,0
29,1979,776.02,0
29,1980,782.42,0
29,1981,785.54,0
29,1982,773.08,0
29,1983,767.61,0
29,1984,773.64,0
29,1985,778.86,0
29,1986,782.64,0
29,1987,787.35,0
29,1988,792.7,0
29,1989,801.01,0
29,1990,802.87,1
29,1991,808.72,1
29,1992,818.46,1
29,1993,823.4,1
29,1994,827.2,1
29,1995,835.66,1
29,1996,841.29,1
29,1997,846.26,1
29,1998,848.11,1
29,1999,846.08,1
29,2000,849.24,1
29,2001,851.37,1
29,2002,852.39,1
29,2003,855.12,1
29,2004,859.91,1
29,2005,864.28,1
29,2006,867.75,1
29,2007,871.25,1
29,2008,873.88,1
29,2009,871.23,1
29,2010,875.37,1
30,1960,465.83,0
30,1961,435.24,0
30,1962,428.12,0
30,1963,435.5,0
30,1964,447.88,0
30,1965,460.65,0
30,1966,468.03,0
30,1967,459.59,0
30,1968,452.8,0
30,1969,465.67,0
30,1970,480.64,0
30,1971,484.66,0
30,1972,485.93,0
30,1973,491.25,0
30,1974,491.46,0
30,1975,498.03,0
30,1976,494.87,0
30,1977,500.84,0
30,1978,510.56,0
30,1979,516.55,0
30,1980,522.81,0
30,1981,526.6,0
30,1982,533.84,0
30,1983,542.74,0
30,1984,555.57,0
30,1985,566.88,0
30,1986,573.82,0
30,1987,583.19,0
30,1988,592.29,0
30,1989,594.78,0
30,1990,597.04,0
30,1991,604.47,0
30,1992,616.53,0
30,1993,628.48,0
30,1994,639.66,0
30,1995,648.92,0
30,1996,657.4,0
30,1997,665.27,0
30,1998,671.82,0
30,1999,678.28,0
30,2000,685.56,0
30,2001,692.81,0
30,2002,700.85,0
30,2003,709.75,0
30,2004,718.78,0
30,2005,728.9,0
30,2006,740.3,0
30,2007,753.05,0
30,2008,761.71,0
30,2009,770,0
30,2010,779.38,0
31,1960,631.12,0
31,1961,636.83,0
31,1962,634.17,0
31,1963,643.75,0
31,1964,655.99,0
31,1965,648.86,0
31,1966,655.85,0
31,1967,656.38,0
31,1968,664.2,0
31,1969,669.21,0
31,1970,674.87,0
31,1971,679.58,0
31,1972,679.33,0
31,1973,680.63,0
31,1974,680.34,0
31,1975,683.71,0
31,1976,691.26,0
31,1977,693.73,0
31,1978,699.5,0
31,1979,697.33,0
31,1980,681.23,0
31,1981,680.25,0
31,1982,676.09,0
31,1983,667.86,0
31,1984,661.02,0
31,1985,661.49,0
31,1986,660.95,0
31,1987,657,0
31,1988,654.66,0
31,1989,654.15,0
31,1990,649.66,0
31,1991,646.33,0
31,1992,642.78,0
31,1993,639.36,0
31,1994,637.08,0
31,1995,641.04,0
31,1996,645.71,0
31,1997,648.64,0
31,1998,650.82,0
31,1999,650.12,0
31,2000,644.29,1
31,2001,642.41,1
31,2002,639.28,0
31,2003,636.12,0
31,2004,636.33,0
31,2005,635.96,0
31,2006,634.97,0
31,2007,634.93,0
31,2008,635.43,0
31,2009,637.21,0
31,2010,638.19,0
32,1960,623.24,0
32,1961,622.29,0
32,1962,623.1,0
32,1963,624.53,0
32,1964,625.73,0
32,1965,625.41,0
32,1966,627.55,0
32,1967,613.58,0
32,1968,617.27,0
32,1969,619.54,0
32,1970,620.03,0
32,1971,620.84,0
32,1972,620.84,0
32,1973,623.35,0
32,1974,630.77,0
32,1975,638.56,0
32,1976,629.96,0
32,1977,639.81,0
32,1978,656.64,0
32,1979,659.47,0
32,1980,654.51,0
32,1981,667.37,0
32,1982,671.75,0
32,1983,675.55,0
32,1984,679.9,0
32,1985,684.75,0
32,1986,688.36,0
32,1987,683.23,0
32,1988,672.12,0
32,1989,667.36,0
32,1990,658.18,0
32,1991,651.47,0
32,1992,645.55,0
32,1993,639.58,0
32,1994,634.42,0
32,1995,635.12,0
32,1996,637.54,0
32,1997,640.13,0
32,1998,642.72,0
32,1999,644.73,0
32,2000,646.55,0
32,2001,648.69,0
32,2002,650.35,0
32,2003,652.04,0
32,2004,653.43,0
32,2005,653.46,0
32,2006,654.41,0
32,2007,655.63,0
32,2008,656.29,0
32,2009,656.07,0
32,2010,657.04,0
33,1960,642.62,1
33,1961,648.08,1
33,1962,650.52,1
33,1963,643.74,0
33,1964,644.78,0
33,1965,645.65,0
33,1966,644.23,0
33,1967,643.53,0
33,1968,648.05,0
33,1969,652.44,0
33,1970,655.65,0
33,1971,660.1,0
33,1972,665.3,0
33,1973,670.13,0
33,1974,674.66,0
33,1975,679.1,0
33,1976,677.05,0
33,1977,664.76,0
33,1978,668.05,0
33,1979,674.52,0
33,1980,687.85,0
33,1981,701.14,0
33,1982,719.38,0
33,1983,722.12,0
33,1984,725.95,0
33,1985,721.89,0
33,1986,711.97,0
33,1987,709.37,0
33,1988,708.37,0
33,1989,708.21,0
33,1990,706.5,0
33,1991,706.18,0
33,1992,706.08,1
33,1993,702.41,1
33,1994,694.06,1
33,1995,695.25,1
33,1996,696.67,1
33,1997,693.23,0
33,1998,694.05,0
33,1999,688.69,0
33,2000,693.42,0
33,2001,694.71,0
33,2002,696.88,0
33,2003,695.39,0
33,2004,696.46,0
33,2005,701.47,0
33,2006,704.76,0
33,2007,700.38,0
33,2008,703.01,0
33,2009,707.51,0
33,2010,713.35,0
34,1960,708.02,1
34,1961,710.18,1
34,1962,712.54,1
34,1963,712.43,1
34,1964,715.87,1
34,1965,715.91,1
34,1966,718.19,1
34,1967,719.41,1
34,1968,722.81,1
34,1969,726.41,1
34,1970,730.54,1
34,1971,733.86,1
34,1972,738.9,1
34,1973,743.13,1
34,1974,746.46,1
34,1975,746.4,1
34,1976,748.81,1
34,1977,750.57,1
34,1978,756.38,1
34,1979,759.33,1
34,1980,761.08,1
34,1981,761.07,1
34,1982,759.79,1
34,1983,759.16,1
34,1984,760.29,1
34,1985,761.19,1
34,1986,764.77,1
34,1987,767.93,1
34,1988,769.88,1
34,1989,771.24,1
34,1990,775.14,1
34,1991,775.46,1
34,1992,778.48,1
34,1993,778.95,1
34,1994,782.79,1
34,1995,786.05,1
34,1996,786.29,1
34,1997,787.89,1
34,1998,786.72,1
34,1999,780.71,1
34,2000,783.36,1
34,2001,783.38,1
34,2002,784.25,1
34,2003,786.51,1
34,2004,790.15,1
34,2005,793.22,1
34,2006,798.19,1
34,2007,803.37,1
34,2008,805.39,1
34,2009,805.6,1
34,2010,808.13,1
35,1960,NaN,NaN
35,1961,NaN,NaN
35,1962,NaN,NaN
35,1963,NaN,NaN
35,1964,NaN,NaN
35,1965,NaN,NaN
35,1966,NaN,NaN
35,1967,NaN,NaN
35,1968,NaN,NaN
35,1969,NaN,NaN
35,1970,NaN,NaN
35,1971,NaN,NaN
35,1972,NaN,NaN
35,1973,NaN,NaN
35,1974,NaN,NaN
35,1975,NaN,1
35,1976,NaN,0
35,1977,NaN,0
35,1978,NaN,0
35,1979,NaN,0
35,1980,602.19,0
35,1981,602.42,0
35,1982,605.25,0
35,1983,606.79,0
35,1984,607.82,0
35,1985,607.21,0
35,1986,606.34,0
35,1987,605.37,0
35,1988,605.53,0
35,1989,599.85,0
35,1990,602.39,1
35,1991,594.43,1
35,1992,600.21,1
35,1993,600.75,1
35,1994,592.89,1
35,1995,593.96,0
35,1996,590.15,1
35,1997,591.55,1
35,1998,590.25,1
35,1999,589.54,0
35,2000,588.32,0
35,2001,588.95,0
35,2002,590.35,1
35,2003,590.11,1
35,2004,587.18,1
35,2005,588.63,1
35,2006,587.17,1
35,2007,584.96,1
35,2008,583.25,1
35,2009,582.39,1
35,2010,581.82,1
36,1960,NaN,NaN
36,1961,NaN,NaN
36,1962,NaN,NaN
36,1963,NaN,NaN
36,1964,NaN,NaN
36,1965,NaN,NaN
36,1966,NaN,NaN
36,1967,NaN,NaN
36,1968,NaN,NaN
36,1969,NaN,NaN
36,1970,NaN,NaN
36,1971,NaN,NaN
36,1972,NaN,NaN
36,1973,NaN,NaN
36,1974,NaN,NaN
36,1975,NaN,0
36,1976,NaN,0
36,1977,NaN,0
36,1978,NaN,0
36,1979,NaN,0
36,1980,NaN,0
36,1981,632.87,0
36,1982,636.34,0
36,1983,644.29,0
36,1984,651.93,0
36,1985,657.72,0
36,1986,658.89,0
36,1987,660.52,0
36,1988,665.48,0
36,1989,669.92,0
36,1990,669.02,0
36,1991,668.29,1
36,1992,668.98,1
36,1993,673.07,1
36,1994,677.07,1
36,1995,681.77,1
36,1996,683.39,1
36,1997,686.51,1
36,1998,691.66,1
36,1999,698.01,1
36,2000,711.74,1
36,2001,715.92,1
36,2002,719.36,1
36,2003,722.34,1
36,2004,725.07,1
36,2005,730.09,1
36,2006,738.62,1
36,2007,745.93,1
36,2008,751.04,1
36,2009,753.68,1
36,2010,758.06,1
37,1960,749.44,1
37,1961,744.99,1
37,1962,749.3,1
37,1963,750.5,1
37,1964,751.19,1
37,1965,757.35,1
37,1966,761.86,1
37,1967,764.43,1
37,1968,769.68,1
37,1969,772.44,1
37,1970,777.13,1
37,1971,781.27,1
37,1972,786.8,1
37,1973,791.93,1
37,1974,794.99,1
37,1975,794.63,1
37,1976,797.45,1
37,1977,803.33,1
37,1978,806.7,1
37,1979,808.77,1
37,1980,806.75,1
37,1981,801.68,1
37,1982,791.33,1
37,1983,791.36,1
37,1984,794.61,1
37,1985,792.91,1
37,1986,795.83,1
37,1987,799.8,1
37,1988,800.91,1
37,1989,803.26,1
37,1990,804.55,1
37,1991,804.6,1
37,1992,810.93,1
37,1993,815.68,1
37,1994,817.87,1
37,1995,819.25,1
37,1996,817.63,1
37,1997,820.52,1
37,1998,826.09,1
37,1999,831.59,1
37,2000,831.11,1
37,2001,830.07,1
37,2002,830.94,1
37,2003,835.28,1
37,2004,837.66,1
37,2005,841.65,1
37,2006,848.4,1
37,2007,854.43,1
37,2008,855.57,1
37,2009,852.76,1
37,2010,855.43,1
38,1960,NaN,0
38,1961,NaN,0
38,1962,NaN,0
38,1963,NaN,0
38,1964,NaN,0
38,1965,NaN,0
38,1966,NaN,0
38,1967,NaN,0
38,1968,NaN,0
38,1969,NaN,0
38,1970,748.31,0
38,1971,754.78,0
38,1972,757.77,0
38,1973,759.49,0
38,1974,758.98,0
38,1975,766.73,0
38,1976,770.91,0
38,1977,778.33,0
38,1978,783.94,0
38,1979,784.35,0
38,1980,778.79,0
38,1981,796.25,0
38,1982,804.36,0
38,1983,809.19,0
38,1984,816.3,0
38,1985,817.21,0
38,1986,816.45,0
38,1987,813.02,0
38,1988,815.6,0
38,1989,815.25,0
38,1990,811.34,0
38,1991,799.24,0
38,1992,786.25,0
38,1993,769.55,0
38,1994,769.73,0
38,1995,771.67,0
38,1996,778.78,0
38,1997,781.13,0
38,1998,780.93,0
38,1999,786.6,0
38,2000,792.03,0
38,2001,794.84,0
38,2002,795.94,0
38,2003,799.37,0
38,2004,804.74,0
38,2005,815.19,0
38,2006,826.48,0
38,2007,833.46,0
38,2008,837.51,0
38,2009,838.99,0
38,2010,841.07,0
39,1960,NaN,0
39,1961,NaN,0
39,1962,NaN,0
39,1963,NaN,0
39,1964,NaN,0
39,1965,NaN,0
39,1966,NaN,0
39,1967,NaN,0
39,1968,NaN,0
39,1969,NaN,0
39,1970,NaN,0
39,1971,NaN,0
39,1972,NaN,0
39,1973,NaN,0
39,1974,NaN,1
39,1975,825.49,1
39,1976,844.75,1
39,1977,859.89,1
39,1978,867.01,1
39,1979,875.68,1
39,1980,880.19,1
39,1981,881.01,1
39,1982,885.67,1
39,1983,890.28,1
39,1984,897.38,1
39,1985,900.93,1
39,1986,903.42,1
39,1987,909.16,1
39,1988,916.4,1
39,1989,922.62,1
39,1990,927.63,1
39,1991,925.78,1
39,1992,932.1,1
39,1993,930.38,1
39,1994,934.05,1
39,1995,938.16,1
39,1996,938.39,1
39,1997,939.3,1
39,1998,942.99,1
39,1999,946.61,1
39,2000,950.46,1
39,2001,953.33,1
39,2002,954.16,1
39,2003,954.34,1
39,2004,956.15,1
39,2005,957.58,1
39,2006,959.69,1
39,2007,963.23,1
39,2008,965.64,1
39,2009,963.08,1
39,2010,963.65,1
40,1960,NaN,0
40,1961,NaN,0
40,1962,NaN,0
40,1963,NaN,0
40,1964,NaN,0
40,1965,NaN,0
40,1966,NaN,0
40,1967,NaN,0
40,1968,NaN,0
40,1969,NaN,0
40,1970,NaN,0
40,1971,NaN,0
40,1972,NaN,0
40,1973,NaN,0
40,1974,NaN,0
40,1975,NaN,0
40,1976,NaN,0
40,1977,NaN,0
40,1978,NaN,0
40,1979,NaN,0
40,1980,NaN,0
40,1981,NaN,0
40,1982,NaN,0
40,1983,NaN,0
40,1984,NaN,0
40,1985,NaN,0
40,1986,NaN,0
40,1987,NaN,0
40,1988,NaN,0
40,1989,NaN,0
40,1990,858.51,0
40,1991,846.41,0
40,1992,845.79,0
40,1993,845.75,1
40,1994,847.91,1
40,1995,853.74,1
40,1996,857.81,1
40,1997,857.18,1
40,1998,856.52,1
40,1999,857.95,1
40,2000,861.64,1
40,2001,864.42,1
40,2002,866.61,1
40,2003,870.12,1
40,2004,874.43,1
40,2005,880.36,1
40,2006,886.62,1
40,2007,891.94,1
40,2008,893.5,1
40,2009,888.66,1
40,2010,890.67,1
41,1960,NaN,1
41,1961,NaN,1
41,1962,NaN,1
41,1963,NaN,1
41,1964,NaN,1
41,1965,NaN,1
41,1966,NaN,1
41,1967,NaN,1
41,1968,NaN,1
41,1969,NaN,1
41,1970,938.39,1
41,1971,941.29,1
41,1972,945.02,1
41,1973,949.38,1
41,1974,950.22,1
41,1975,949.72,1
41,1976,954.98,1
41,1977,958.5,1
41,1978,961.55,1
41,1979,965.58,1
41,1980,966.77,1
41,1981,967.14,1
41,1982,966.84,1
41,1983,968.67,1
41,1984,971.8,1
41,1985,974.32,1
41,1986,976.54,1
41,1987,977.77,1
41,1988,981.02,1
41,1989,984.07,1
41,1990,988.33,1
41,1991,992.59,1
41,1992,993.72,1
41,1993,992.06,1
41,1994,994.15,1
41,1995,995.52,1
41,1996,996.02,1
41,1997,997.59,1
41,1998,999.42,1
41,1999,1001.2,1
41,2000,1004.1,1
41,2001,1005.4,1
41,2002,1005.3,1
41,2003,1004.8,1
41,2004,1006,1
41,2005,1006.7,1
41,2006,1010.5,1
41,2007,1013.8,1
41,2008,1015.1,1
41,2009,1010.1,1
41,2010,1013.9,1
42,1960,NaN,NaN
42,1961,NaN,NaN
42,1962,NaN,NaN
42,1963,NaN,NaN
42,1964,NaN,NaN
42,1965,NaN,NaN
42,1966,NaN,NaN
42,1967,NaN,NaN
42,1968,NaN,NaN
42,1969,NaN,NaN
42,1970,NaN,NaN
42,1971,NaN,NaN
42,1972,NaN,NaN
42,1973,NaN,NaN
42,1974,NaN,NaN
42,1975,NaN,NaN
42,1976,NaN,NaN
42,1977,NaN,0
42,1978,NaN,0
42,1979,NaN,0
42,1980,NaN,0
42,1981,NaN,0
42,1982,NaN,0
42,1983,NaN,0
42,1984,NaN,0
42,1985,NaN,0
42,1986,NaN,0
42,1987,NaN,0
42,1988,NaN,0
42,1989,NaN,0
42,1990,706.8,0
42,1991,699.05,0
42,1992,696.85,0
42,1993,688.48,0
42,1994,685.95,0
42,1995,680.25,0
42,1996,673.23,0
42,1997,669.23,0
42,1998,665.9,0
42,1999,664.83,1
42,2000,662.42,1
42,2001,662.06,1
42,2002,662.58,1
42,2003,663.87,1
42,2004,665.83,1
42,2005,667.13,1
42,2006,669.94,1
42,2007,673.02,1
42,2008,676.74,1
42,2009,679.72,1
42,2010,NaN,0
43,1960,NaN,NaN
43,1961,NaN,NaN
43,1962,NaN,NaN
43,1963,NaN,NaN
43,1964,NaN,NaN
43,1965,NaN,NaN
43,1966,NaN,NaN
43,1967,NaN,NaN
43,1968,NaN,NaN
43,1969,NaN,NaN
43,1970,NaN,NaN
43,1971,NaN,NaN
43,1972,NaN,NaN
43,1973,NaN,NaN
43,1974,NaN,NaN
43,1975,NaN,NaN
43,1976,NaN,NaN
43,1977,769.74,NaN
43,1978,779.75,1
43,1979,758.45,1
43,1980,771.26,1
43,1981,782.59,1
43,1982,786.91,1
43,1983,790.13,1
43,1984,796.13,1
43,1985,798.19,1
43,1986,805.86,1
43,1987,814.02,1
43,1988,823.1,1
43,1989,823.55,1
43,1990,829.12,1
43,1991,829.84,1
43,1992,831.7,1
43,1993,833.06,1
43,1994,834.24,1
43,1995,836.18,1
43,1996,839.04,1
43,1997,840.99,1
43,1998,846.45,1
43,1999,847.73,1
43,2000,845.92,1
43,2001,846.06,1
43,2002,844.45,1
43,2003,851.9,1
43,2004,855.33,1
43,2005,855.13,1
43,2006,860,1
43,2007,865.75,1
43,2008,872.54,1
43,2009,872.44,1
43,2010,872.38,1
44,1960,934.05,1
44,1961,939.54,1
44,1962,944.27,1
44,1963,944.12,1
44,1964,952.19,1
44,1965,955.86,1
44,1966,957.76,1
44,1967,960.34,1
44,1968,963.63,1
44,1969,969.21,1
44,1970,970.46,1
44,1971,972.72,1
44,1972,976.24,1
44,1973,979.33,1
44,1974,978.04,1
44,1975,976.53,1
44,1976,982.19,1
44,1977,983.84,1
44,1978,985.78,1
44,1979,989.4,1
44,1980,988.79,1
44,1981,987.93,1
44,1982,991.65,1
44,1983,994.34,1
44,1984,998.47,1
44,1985,1002.4,1
44,1986,1007.1,1
44,1987,1007.2,1
44,1988,1007,1
44,1989,1007.6,1
44,1990,1009,1
44,1991,1010,1
44,1992,1011.6,1
44,1993,1011.2,1
44,1994,1016.3,1
44,1995,1018.8,1
44,1996,1021,1
44,1997,1023.7,1
44,1998,1025.5,1
44,1999,1027.7,1
44,2000,1030.8,1
44,2001,1031.2,1
44,2002,1031.3,1
44,2003,1031.4,1
44,2004,1033.4,1
44,2005,1035.6,1
44,2006,1038.6,1
44,2007,1039.7,1
44,2008,1038.3,1
44,2009,1031.8,1
44,2010,1032.7,1
45,1960,681.62,0
45,1961,675.93,0
45,1962,688.37,0
45,1963,691.4,0
45,1964,694.74,0
45,1965,678.26,0
45,1966,687.81,0
45,1967,688.08,0
45,1968,685.37,0
45,1969,692.83,0
45,1970,706.75,0
45,1971,714.32,0
45,1972,721.51,0
45,1973,731.01,0
45,1974,734.26,0
45,1975,736.81,0
45,1976,740.87,0
45,1977,743.33,0
45,1978,743.09,1
45,1979,745.19,1
45,1980,750.55,1
45,1981,752.45,1
45,1982,751.86,1
45,1983,754.14,1
45,1984,753.16,1
45,1985,748.83,1
45,1986,750.14,1
45,1987,757.66,1
45,1988,757.71,1
45,1989,759.96,1
45,1990,752.33,1
45,1991,751.27,1
45,1992,759.3,1
45,1993,764.35,1
45,1994,764.76,1
45,1995,768.31,1
45,1996,773.46,1
45,1997,779.49,1
45,1998,784.64,1
45,1999,789.55,1
45,2000,793.48,1
45,2001,793.73,1
45,2002,797.82,1
45,2003,796.06,1
45,2004,795.88,1
45,2005,803.28,1
45,2006,811.98,1
45,2007,818.7,1
45,2008,822.44,1
45,2009,824.48,1
45,2010,830.63,1
46,1960,715.49,NaN
46,1961,698.97,NaN
46,1962,675.22,0
46,1963,702.86,0
46,1964,706.5,0
46,1965,710.25,0
46,1966,702.79,0
46,1967,709.05,0
46,1968,716.38,0
46,1969,721.49,0
46,1970,726.97,0
46,1971,711.94,0
46,1972,733.15,0
46,1973,733.84,0
46,1974,737.99,0
46,1975,739.77,0
46,1976,744.66,0
46,1977,746.6,0
46,1978,752.21,0
46,1979,756.18,0
46,1980,753.69,0
46,1981,753.35,0
46,1982,756.25,0
46,1983,758.24,0
46,1984,760.51,0
46,1985,761.09,0
46,1986,758.57,0
46,1987,755.07,0
46,1988,751.38,0
46,1989,753.09,0
46,1990,751.36,0
46,1991,747.68,0
46,1992,747.08,0
46,1993,742.68,0
46,1994,739.66,0
46,1995,741.46,0
46,1996,743.74,0
46,1997,743.26,0
46,1998,746.77,0
46,1999,748.5,0
46,2000,749.24,0
46,2001,750.35,0
46,2002,753.47,0
46,2003,758.66,0
46,2004,762.22,0
46,2005,765.69,0
46,2006,766.15,0
46,2007,767.58,0
46,2008,768.42,0
46,2009,769.29,0
46,2010,771.07,0
47,1960,670.97,1
47,1961,669.59,0
47,1962,671.11,0
47,1963,671.95,0
47,1964,676.49,0
47,1965,676.62,0
47,1966,673.55,0
47,1967,677.32,0
47,1968,676.64,0
47,1969,678.97,0
47,1970,683.35,0
47,1971,686.66,0
47,1972,688.23,0
47,1973,700.3,0
47,1974,705.43,0
47,1975,710.55,0
47,1976,715.04,0
47,1977,714.48,0
47,1978,718.23,0
47,1979,720.5,1
47,1980,722.08,1
47,1981,722.64,1
47,1982,719.37,1
47,1983,714.14,1
47,1984,715.28,1
47,1985,715.58,1
47,1986,717.04,1
47,1987,712.39,1
47,1988,718,1
47,1989,716.61,1
47,1990,716.95,1
47,1991,719.77,1
47,1992,719.09,1
47,1993,717.28,1
47,1994,719.88,1
47,1995,719.75,1
47,1996,720.38,1
47,1997,722.73,1
47,1998,723.26,1
47,1999,715.19,1
47,2000,716.34,1
47,2001,719.88,1
47,2002,723.16,1
47,2003,724.67,1
47,2004,731.44,1
47,2005,735.39,1
47,2006,738.46,1
47,2007,738.95,1
47,2008,744.46,1
47,2009,743.37,1
47,2010,745.47,1
48,1960,606.46,0
48,1961,608.13,0
48,1962,612.15,0
48,1963,618.22,0
48,1964,623.47,0
48,1965,629.74,0
48,1966,628.26,0
48,1967,626.37,0
48,1968,626.58,0
48,1969,630.76,0
48,1970,633.86,0
48,1971,634.96,0
48,1972,634.75,0
48,1973,633.26,0
48,1974,633.53,0
48,1975,639.89,0
48,1976,651.32,0
48,1977,661.16,0
48,1978,664.52,0
48,1979,668.09,0
48,1980,675.3,0
48,1981,676.63,0
48,1982,683.69,0
48,1983,688.44,0
48,1984,691.94,0
48,1985,695.93,0
48,1986,696.12,0
48,1987,696.2,0
48,1988,699.01,0
48,1989,701.62,0
48,1990,705.07,0
48,1991,704.21,0
48,1992,706.75,0
48,1993,707.9,0
48,1994,710.13,0
48,1995,712.99,0
48,1996,716.17,0
48,1997,719.82,0
48,1998,722.06,0
48,1999,726.25,0
48,2000,729.7,0
48,2001,731.36,0
48,2002,731.85,0
48,2003,733.12,0
48,2004,735.27,0
48,2005,737.8,0
48,2006,742.59,0
48,2007,747.64,0
48,2008,752.77,0
48,2009,755.59,0
48,2010,758.86,0
49,1960,NaN,NaN
49,1961,NaN,NaN
49,1962,NaN,NaN
49,1963,NaN,NaN
49,1964,NaN,NaN
49,1965,NaN,NaN
49,1966,NaN,NaN
49,1967,NaN,NaN
49,1968,NaN,NaN
49,1969,NaN,NaN
49,1970,NaN,NaN
49,1971,NaN,NaN
49,1972,NaN,NaN
49,1973,NaN,NaN
49,1974,NaN,NaN
49,1975,NaN,NaN
49,1976,NaN,NaN
49,1977,NaN,NaN
49,1978,NaN,NaN
49,1979,NaN,NaN
49,1980,NaN,NaN
49,1981,NaN,NaN
49,1982,NaN,NaN
49,1983,NaN,NaN
49,1984,NaN,NaN
49,1985,NaN,NaN
49,1986,NaN,NaN
49,1987,NaN,NaN
49,1988,NaN,NaN
49,1989,NaN,NaN
49,1990,NaN,NaN
49,1991,NaN,NaN
49,1992,490.47,NaN
49,1993,503.2,0
49,1994,522.27,0
49,1995,524.26,0
49,1996,531.56,0
49,1997,536.98,0
49,1998,535.99,0
49,1999,532.8,0
49,2000,515.19,0
49,2001,519.82,0
49,2002,518.63,0
49,2003,511.71,0
